x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7
715.087,41.103,284.121,137.670,431.536,342.352,420.205,49.166,494.295,301.241,698.281,105.401,434.567,131.205
709.843,38.841,278.060,138.844,433.402,346.482,415.948,52.887,496.308,301.345,700.465,106.667,436.771,124.028
705.858,37.823,270.520,139.830,433.889,347.545,416.755,58.036,492.194,299.089,699.999,105.965,439.000,120.895
701.332,36.735,265.884,140.276,434.742,349.473,416.641,61.121,490.650,298.480,699.774,105.470,442.813,118.011
695.812,35.503,258.049,141.605,436.447,352.826,409.831,62.929,491.262,299.466,701.469,106.116,446.060,113.862
691.800,35.998,253.271,141.959,437.684,354.672,405.693,75.032,491.467,300.476,700.597,105.134,446.457,112.519
686.535,37.412,248.911,142.811,439.784,356.155,401.745,97.651,491.403,301.312,700.686,104.767,445.954,110.149
677.944,40.359,243.996,143.668,443.449,353.207,395.001,122.593,495.457,304.640,702.555,105.747,444.376,106.284
673.208,41.944,240.428,143.750,443.074,347.587,386.999,143.433,496.300,305.660,701.353,104.316,443.727,105.138
667.273,43.702,236.841,144.348,442.439,342.396,375.013,163.732,498.464,308.444,700.899,103.681,442.345,102.711
659.273,46.590,232.746,144.838,443.570,331.840,343.673,172.541,503.630,314.212,702.424,104.140,440.600,96.752
651.869,50.478,229.688,145.299,444.142,326.559,317.300,177.142,503.454,314.727,701.703,103.260,440.741,93.350
643.747,54.667,226.204,145.529,444.563,316.654,295.532,182.964,505.996,318.401,701.863,103.236,440.667,90.237
634.251,59.363,223.867,146.367,441.486,305.494,276.791,188.418,506.182,320.135,703.281,103.720,440.288,86.877
627.354,62.586,220.985,146.436,437.908,294.821,262.032,190.677,506.594,321.589,702.895,103.094,440.625,85.607
619.773,66.186,217.933,146.606,439.131,282.644,253.373,186.274,508.647,323.385,701.915,102.223,440.298,83.179
611.176,70.250,215.112,147.231,447.559,269.847,253.200,176.942,511.684,324.299,703.257,102.868,439.740,80.003
605.313,72.841,213.289,147.754,454.820,260.930,256.148,170.287,512.908,324.403,702.214,101.935,440.033,79.785
599.760,75.184,201.141,146.169,462.424,249.619,258.578,165.871,515.798,324.197,702.639,101.953,439.997,78.508
591.635,78.989,181.320,146.098,471.688,234.781,264.861,155.528,519.230,323.724,703.420,102.502,439.370,76.596
586.328,81.181,164.933,148.617,481.853,224.183,276.969,139.131,521.501,321.969,703.270,102.180,439.550,76.657
581.597,83.159,149.329,150.560,492.608,208.737,298.034,126.403,525.389,316.020,702.273,101.102,439.470,75.774
574.208,86.314,134.273,151.348,499.239,192.374,320.306,112.428,531.435,302.562,704.161,102.510,439.009,74.392
570.824,87.599,122.324,152.821,504.144,179.775,343.339,107.272,534.924,295.708,703.018,101.590,439.627,75.042
563.114,89.790,118.397,160.239,509.092,168.354,365.043,112.300,539.254,287.430,702.837,101.334,439.597,74.600
548.834,91.765,125.946,172.093,514.531,155.926,386.742,116.690,543.522,278.434,704.464,102.410,438.725,72.687
537.990,94.405,135.633,182.094,518.563,147.383,398.187,118.447,546.318,272.807,703.193,101.343,439.336,73.306
527.148,97.570,144.826,193.670,522.457,138.741,409.887,121.463,548.878,267.197,703.142,101.232,439.234,72.756
518.872,99.708,151.413,203.389,528.375,130.854,444.000,118.000,550.643,258.131,704.133,102.108,435.968,70.866
510.596,101.847,156.326,211.347,534.293,122.967,472.516,120.790,546.665,254.222,703.610,101.370,432.701,68.975
502.320,103.985,161.076,219.744,544.000,109.000,489.241,128.301,540.026,252.736,703.991,101.518,417.384,66.662
494.044,106.123,165.909,228.172,546.130,107.194,505.966,135.812,528.832,251.825,704.945,102.496,402.900,62.453
489.820,106.837,169.557,234.509,552.049,99.308,522.692,143.322,524.173,253.075,703.150,100.859,391.690,60.627
486.045,107.166,173.488,241.045,558.696,93.707,539.198,148.959,515.607,253.744,703.145,100.782,379.731,59.311
480.428,107.833,177.900,247.764,564.298,88.788,559.236,146.524,506.192,253.166,704.229,101.551,367.297,58.589
479.437,107.802,181.211,252.953,570.521,85.125,576.960,144.777,496.179,251.734,703.589,101.009,358.046,57.933
475.399,108.002,184.555,258.394,577.743,81.486,598.456,141.533,482.466,251.216,703.792,101.154,349.982,57.148
470.122,107.973,190.921,266.140,585.089,75.955,622.233,143.904,463.573,249.743,704.684,101.761,339.625,57.028
468.611,108.340,198.063,267.043,589.169,72.464,647.440,150.508,450.666,247.001,703.569,100.908,333.741,56.173
465.684,108.680,208.962,263.209,592.662,69.186,667.999,153.920,435.650,244.060,703.771,100.887,327.337,55.401
457.138,110.547,222.380,257.431,596.078,65.927,681.598,147.957,419.642,239.241,704.069,101.076,318.927,54.327
450.946,113.172,232.242,254.404,598.411,63.762,675.007,138.483,405.897,232.226,703.241,100.665,314.297,52.980
444.072,115.675,243.080,251.443,601.787,60.849,661.936,130.492,389.634,223.882,702.776,100.735,309.187,51.599
435.044,118.710,252.949,248.559,604.950,61.324,647.529,119.973,373.006,215.616,704.077,102.239,303.456,50.219
430.195,120.314,259.520,246.627,606.743,62.596,639.705,112.717,362.403,207.245,702.557,101.505,298.347,49.053
424.963,121.887,266.638,244.093,615.548,62.884,628.611,102.584,351.978,197.103,702.596,102.278,293.959,48.003
418.892,123.721,274.059,240.934,624.352,63.171,617.518,92.450,343.387,187.164,703.693,103.430,288.709,47.159
414.933,124.913,278.178,239.630,637.433,64.920,604.391,75.373,338.106,179.456,701.958,102.493,284.533,46.350
409.651,126.676,282.754,237.863,647.376,72.391,589.694,60.845,334.780,168.992,701.865,102.654,279.567,45.892
403.234,128.558,289.069,234.776,652.289,81.268,577.043,48.625,333.945,155.101,702.215,102.847,274.818,45.253
394.827,128.709,291.226,233.990,657.731,90.572,568.723,40.426,333.350,143.217,702.750,109.218,271.548,44.705
383.513,127.040,294.613,232.343,663.000,103.000,554.349,34.313,332.700,134.561,688.421,121.178,269.577,43.990
372.820,125.895,298.876,230.222,665.666,112.054,540.848,43.878,331.959,125.689,674.092,133.138,263.156,43.779
365.743,125.336,300.188,229.709,661.952,118.228,532.476,57.846,329.608,120.532,662.731,143.126,261.708,43.263
358.667,124.778,302.885,228.446,657.557,124.178,521.530,74.664,327.257,115.375,651.713,150.665,254.832,45.129
351.591,124.219,306.755,226.603,653.162,130.129,510.585,85.122,326.000,110.000,640.694,158.204,247.007,49.330
344.514,123.660,307.769,226.517,648.767,136.079,500.983,87.958,329.000,109.000,629.676,165.743,241.500,52.135
337.438,123.102,309.399,226.016,644.372,142.029,489.435,82.418,327.000,103.000,618.658,173.281,233.388,55.385
330.362,122.543,312.844,224.181,639.963,146.865,476.516,72.889,318.128,94.692,603.395,163.283,226.162,58.420
323.285,121.984,312.691,224.489,636.753,150.550,470.285,67.178,315.503,89.589,589.877,151.410,221.177,60.884
318.004,121.673,314.470,223.500,633.542,154.234,465.843,56.035,309.790,85.862,576.359,139.537,215.844,63.598
312.244,120.720,317.622,221.691,630.332,157.919,466.585,45.698,304.186,82.288,562.841,127.663,210.569,66.731
307.677,119.358,317.286,221.877,629.279,159.014,466.995,48.265,300.736,80.185,551.764,119.117,207.185,68.410
302.985,117.282,318.036,221.477,627.067,161.179,469.083,49.065,293.358,78.964,541.272,111.895,203.475,70.329
299.882,115.844,320.576,219.868,623.800,164.287,468.365,47.139,289.064,82.097,529.846,105.201,198.201,73.439
296.780,114.407,319.768,220.366,622.904,164.536,468.000,49.054,284.769,85.229,521.314,100.353,196.052,74.331
293.678,112.969,320.336,220.007,615.860,167.131,468.434,50.164,280.474,88.361,512.939,95.887,193.041,75.710
290.310,111.272,322.705,218.483,605.541,155.857,468.118,49.146,276.180,91.493,503.172,92.033,189.658,77.592
286.771,109.488,322.306,218.936,598.152,132.029,468.123,47.627,271.885,94.626,501.011,91.819,187.996,78.173
283.233,107.704,322.449,218.743,588.561,105.321,468.127,46.108,267.571,97.521,498.850,91.605,185.093,79.437
279.424,105.528,324.263,217.710,577.437,81.512,472.126,45.526,263.257,100.417,495.187,92.036,181.448,81.664
276.212,103.264,323.324,218.532,554.640,65.773,475.966,47.139,258.943,103.313,494.439,93.192,180.221,81.891
273.000,101.000,323.421,218.619,529.938,50.915,478.716,44.883,254.628,106.209,490.905,94.945,178.696,82.596
268.000,99.000,325.138,217.375,508.012,46.192,481.915,43.997,250.314,109.104,489.287,96.703,175.452,84.269
265.539,98.784,324.555,217.899,483.506,61.596,482.729,43.991,246.000,112.000,486.864,98.742,173.891,84.836
262.000,97.000,324.758,217.989,459.000,77.000,483.543,43.985,241.823,116.552,485.173,100.261,172.300,85.426
260.000,96.000,326.037,217.260,433.526,91.327,484.357,43.978,237.528,119.684,482.046,101.486,170.100,86.527
259.553,97.157,324.476,218.384,403.156,95.413,487.029,47.015,233.234,122.816,479.447,102.952,168.882,86.948
256.451,95.720,325.465,217.949,385.365,97.170,492.317,47.232,228.939,125.949,477.203,104.287,167.581,87.396
253.349,94.282,326.974,216.966,370.868,99.084,501.008,45.114,224.645,129.081,472.294,108.228,165.299,88.678
248.859,94.837,334.527,223.530,361.001,100.320,507.766,46.262,218.328,134.080,460.650,115.765,165.290,88.327
243.608,95.317,342.192,268.481,351.486,101.592,512.161,45.674,211.578,139.338,444.527,116.467,163.623,89.082
237.511,96.043,356.328,296.192,341.936,103.130,511.660,52.476,204.783,144.965,430.398,110.498,161.681,90.055
235.622,96.179,367.388,307.902,336.320,103.245,520.547,53.701,200.905,147.855,422.012,105.114,161.899,89.502
231.529,96.366,380.705,317.813,329.232,103.864,534.748,65.586,196.159,151.862,416.083,101.348,161.143,89.784
226.115,97.279,393.476,326.360,322.343,104.387,549.536,78.179,190.528,156.508,410.976,95.051,158.620,91.277
223.305,97.529,399.257,330.693,316.536,104.469,557.821,85.599,186.578,159.967,411.895,90.577,158.738,90.853
220.832,97.501,407.436,336.582,310.810,104.918,566.815,93.802,182.492,163.577,416.024,85.657,157.714,91.349
215.700,97.656,417.548,343.415,306.166,105.025,585.191,94.989,178.215,167.394,421.309,81.549,156.291,92.140
208.061,100.640,425.608,342.227,299.525,104.068,604.357,79.869,175.784,169.332,425.563,80.076,156.112,92.001
196.706,105.941,436.801,336.620,282.561,95.536,625.197,64.683,172.653,172.430,429.713,77.955,155.390,92.306
184.880,111.547,448.339,329.000,266.495,86.531,646.386,56.689,168.471,176.362,432.990,75.666,153.821,93.152
176.092,115.728,453.699,325.739,240.266,84.259,665.107,59.410,167.018,177.921,434.643,74.878,154.030,93.008
168.206,120.323,462.164,320.768,228.000,95.000,686.093,61.987,163.824,180.992,437.095,72.411,153.442,93.209
160.321,124.918,470.900,316.032,231.000,133.000,708.978,62.715,159.658,192.228,438.733,70.416,150.950,94.315
152.436,129.513,473.587,314.470,246.977,145.453,728.961,69.971,157.750,208.561,439.603,69.447,150.897,93.164
145.219,134.128,479.626,311.474,269.204,157.686,749.353,75.329,157.001,223.046,442.322,65.821,148.315,92.886
138.917,138.428,485.639,308.461,286.486,168.685,767.087,75.041,159.589,238.055,451.309,64.405,145.144,92.626
135.615,141.676,489.988,304.433,299.212,176.958,781.182,72.368,164.024,248.751,464.322,65.258,143.660,90.318
129.829,145.829,501.301,290.097,310.670,185.589,799.081,72.672,169.182,258.923,480.269,65.956,139.322,89.654
122.239,155.503,517.163,275.678,321.238,194.049,820.499,73.429,175.296,269.507,493.519,66.101,134.822,93.176
120.799,170.746,529.317,261.844,328.966,200.286,837.771,70.989,178.831,275.528,506.280,68.419,132.724,93.147
120.369,188.157,547.496,244.251,339.440,205.217,853.199,66.829,183.755,283.431,526.736,72.260,130.822,95.542
118.917,204.359,565.450,224.203,349.170,205.610,866.884,61.727,189.002,291.492,547.922,75.383,130.525,100.256
117.677,216.412,579.490,204.471,355.880,204.451,891.218,89.166,191.016,294.521,566.034,79.402,129.300,103.369
115.834,228.268,594.655,187.584,363.522,202.103,890.308,142.153,195.261,300.599,582.968,82.857,132.585,110.713
113.414,239.697,609.177,173.333,370.844,199.274,839.739,179.355,199.832,307.628,598.134,85.602,142.461,116.987
111.405,249.075,619.672,163.737,374.882,197.415,801.148,207.688,201.045,308.726,608.834,87.564,151.453,122.381
108.944,257.943,630.020,154.630,379.977,195.338,766.704,231.478,204.438,313.559,621.131,86.824,160.384,126.608
105.862,268.043,639.716,146.447,385.129,193.365,727.740,227.527,208.384,318.933,631.277,82.324,169.949,129.229
104.261,273.786,645.002,141.999,388.004,192.644,696.201,217.864,209.184,319.597,637.769,77.957,178.018,131.010
101.554,281.612,658.465,136.803,392.192,191.327,669.680,211.740,212.501,324.191,644.244,73.444,184.961,132.716
98.870,289.504,673.142,135.161,397.255,189.863,647.560,206.572,215.122,327.493,650.389,68.818,191.205,134.076
96.994,294.870,684.571,134.068,399.624,189.641,631.338,202.037,216.203,328.892,653.268,66.133,197.363,135.512
94.514,301.662,695.442,133.149,403.137,189.088,615.455,196.845,219.840,332.434,657.843,62.971,213.050,135.584
92.321,307.989,706.386,132.244,407.500,188.261,600.758,183.648,227.920,336.486,661.735,60.190,232.720,139.473
90.891,311.992,710.970,132.477,409.049,188.706,587.504,166.583,233.923,336.606,663.480,58.443,247.395,143.091
89.071,317.217,719.857,131.763,412.510,188.369,574.851,152.431,243.292,336.387,666.958,56.176,261.577,145.612
85.748,324.978,724.422,131.890,415.730,188.111,561.535,138.659,253.287,335.719,667.590,54.379,276.223,149.279
86.661,331.887,729.130,131.816,417.550,188.218,552.811,128.505,257.787,334.917,668.358,53.827,285.963,152.056
92.102,344.340,736.302,131.070,420.499,188.073,546.233,114.831,265.925,328.700,667.755,59.146,296.084,155.258
98.128,354.940,741.104,130.874,425.540,187.339,542.898,101.860,269.076,319.010,661.627,68.431,305.492,158.089
104.307,364.566,742.840,131.069,424.548,188.549,540.927,92.364,269.374,313.207,653.536,76.222,312.776,160.609
116.133,369.947,747.578,130.650,428.337,188.185,538.558,80.397,270.469,303.961,643.406,85.165,319.999,163.093
126.709,366.049,752.161,129.938,432.594,187.652,536.917,73.657,271.733,294.175,633.875,92.414,327.982,165.761
134.088,361.437,752.936,130.452,430.753,189.103,535.208,68.376,271.554,291.017,625.809,98.455,333.095,167.523
142.098,355.310,756.951,129.847,433.500,189.295,533.332,61.766,272.453,283.894,617.561,105.020,338.830,169.556
148.266,349.140,762.443,128.785,436.666,189.115,531.801,55.752,270.476,273.096,609.323,113.625,344.736,171.387
150.400,339.073,760.737,129.501,435.240,190.299,530.405,51.685,266.823,259.736,599.425,123.704,349.527,172.981
152.553,324.135,764.623,128.667,437.547,190.629,527.782,45.573,264.815,242.808,588.985,133.147,355.451,174.723
155.212,309.902,771.152,127.493,442.133,190.093,526.508,45.445,262.835,225.167,578.704,144.750,359.911,176.263
156.937,299.284,780.291,128.045,438.727,192.076,524.989,46.811,261.479,211.928,569.541,155.150,363.218,177.538
151.665,276.427,798.539,125.923,440.920,192.409,522.651,46.865,261.067,196.650,560.521,164.991,367.313,178.967
148.315,251.850,810.401,124.038,445.557,192.024,520.343,46.673,262.093,183.133,551.868,173.621,371.960,180.679
147.086,235.207,819.550,122.592,441.690,193.995,517.794,48.723,263.106,173.097,544.997,179.596,375.012,182.010
145.606,216.698,830.399,121.294,443.399,194.258,514.884,48.021,264.473,163.914,536.897,186.626,378.171,183.335
145.176,202.270,838.931,120.406,445.556,194.736,512.756,46.787,266.292,153.910,531.234,190.803,382.388,184.890
144.793,190.901,847.450,119.246,448.266,192.644,512.675,48.754,267.631,147.028,527.096,193.938,385.523,185.132
144.815,180.696,854.006,118.544,458.524,183.315,510.946,46.732,269.673,139.373,523.264,199.857,390.487,185.993
149.363,169.617,860.124,118.079,469.556,174.474,509.520,45.607,271.640,132.422,520.985,207.350,395.445,187.934
156.591,164.496,865.062,117.369,476.865,169.065,509.152,46.417,272.430,128.160,519.753,213.095,398.845,190.359
167.412,159.381,870.754,116.700,484.776,163.247,507.818,45.309,273.873,121.922,519.220,220.101,402.008,193.285
176.222,153.671,877.190,115.794,491.869,157.641,503.017,41.139,274.759,117.010,518.736,227.079,404.480,196.037
184.038,147.855,879.841,115.623,495.545,153.841,498.863,42.890,275.190,112.672,512.681,238.391,405.145,197.997
205.285,146.479,884.642,114.942,500.450,148.720,492.800,44.474,275.805,107.500,499.515,250.590,406.947,200.034
225.262,147.752,889.382,114.347,504.670,144.082,487.577,44.459,276.481,102.574,486.996,262.181,408.504,201.851
241.767,159.684,891.817,114.094,506.262,142.155,484.828,45.913,277.091,99.031,476.570,271.617,409.287,203.346
263.859,178.422,895.043,113.671,510.519,139.218,480.084,43.977,277.534,94.745,464.935,281.251,410.976,205.060
280.772,194.997,898.429,113.333,513.916,136.851,477.932,46.355,278.110,90.002,454.989,289.208,412.480,206.623
296.795,206.770,900.300,112.949,515.550,135.858,477.422,45.999,278.226,87.780,447.734,295.212,411.926,207.428
311.381,215.105,902.855,112.741,519.353,133.730,478.182,46.318,278.653,83.601,438.922,301.529,413.571,208.946
322.679,221.088,906.658,112.497,521.728,132.334,480.038,45.999,278.943,80.246,429.973,307.631,416.067,210.817
329.363,224.780,907.516,112.353,521.863,132.496,480.197,48.572,279.377,77.467,423.835,311.858,421.326,212.190
337.002,228.873,909.101,112.151,524.852,130.825,481.575,46.678,279.478,74.779,415.205,317.077,428.216,213.693
344.144,232.780,911.910,111.855,527.194,129.737,491.473,49.121,279.628,71.959,407.710,321.440,435.050,215.513
348.230,235.024,912.470,111.755,527.113,130.107,507.134,55.703,280.309,69.617,401.762,324.647,439.151,216.913
354.049,238.332,913.786,111.558,530.351,128.654,526.267,60.297,282.237,63.728,393.620,328.865,443.824,218.434
358.742,241.274,916.475,110.993,531.913,128.072,543.178,65.077,283.445,60.614,386.820,332.038,448.323,219.935
361.939,243.463,917.551,107.945,531.908,128.534,561.438,69.767,284.520,60.204,377.034,332.191,451.349,221.222
366.743,246.587,918.401,102.914,533.770,127.739,582.168,70.731,290.279,61.393,361.480,326.547,457.147,222.865
370.977,249.606,917.828,98.135,535.701,126.795,599.403,71.438,298.953,67.139,347.755,319.917,459.449,223.971
